,BATHRM,HF_BATHRM,HEAT,AC,ROOMS,BEDRM,AYB,YR_RMDL,EYB,PRICE,QUALIFIED,SALE_NUM,BLDG_NUM,FIREPLACES,USECODE,LANDAREA,SOURCE,CMPLX_NUM,LIVING_GBA,ZIPCODE,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,WARD,SQUARE,QUADRANT,SALEYEAR,SALEMONTH
156146,1,0,Ht Pump,Y,3,1,2005.0,0,2005,322000.0,Q,1,1,0,17,10,Condominium,3075.0,704.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2011.0,5.0
156147,2,0,Ht Pump,Y,4,2,2005.0,0,2005,574900.0,Q,5,1,0,17,14,Condominium,3075.0,1020.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2015.0,6.0
156149,1,0,Ht Pump,Y,3,1,2005.0,0,2005,380000.0,Q,1,1,0,17,10,Condominium,3075.0,686.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2012.0,10.0
156151,2,0,Ht Pump,Y,4,2,2005.0,0,2005,550000.0,Q,5,1,0,17,14,Condominium,3075.0,974.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2016.0,11.0
156157,2,0,Ht Pump,Y,5,2,2005.0,0,2005,580000.0,Q,5,1,0,17,14,Condominium,3075.0,994.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2018.0,6.0
156159,1,0,Ht Pump,Y,3,1,2005.0,0,2005,377000.0,Q,1,1,0,17,10,Condominium,3075.0,739.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2013.0,6.0
156162,1,0,Ht Pump,Y,4,1,2005.0,0,2005,422000.0,Q,1,1,0,17,10,Condominium,3075.0,886.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2012.0,11.0
156163,1,0,Ht Pump,Y,2,0,2005.0,0,2005,245000.0,Q,1,1,0,17,7,Condominium,3075.0,450.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2011.0,12.0
156164,1,0,Ht Pump,Y,3,1,2005.0,0,2005,350000.0,Q,1,1,0,17,10,Condominium,3075.0,704.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2013.0,1.0
156166,1,0,Ht Pump,Y,3,1,2005.0,0,2005,424000.0,Q,4,1,0,17,10,Condominium,3075.0,793.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2017.0,2.0
156167,1,0,Ht Pump,Y,3,1,2005.0,0,2005,349000.0,Q,1,1,0,17,10,Condominium,3075.0,686.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2011.0,5.0
156169,2,0,Ht Pump,Y,4,2,2005.0,0,2005,430000.0,U,1,1,0,17,14,Condominium,3075.0,974.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2010.0,9.0
156173,1,0,Ht Pump,Y,3,1,2005.0,0,2005,370000.0,Q,4,1,0,17,10,Condominium,3075.0,711.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2018.0,4.0
156174,2,0,Ht Pump,Y,4,2,2005.0,0,2005,562500.0,U,4,1,0,17,14,Condominium,3075.0,1017.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2014.0,10.0
156176,1,0,Ht Pump,Y,3,1,2005.0,0,2005,372000.0,Q,1,1,0,17,10,Condominium,3075.0,668.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2012.0,6.0
156177,1,0,Ht Pump,Y,3,1,2005.0,0,2005,415000.0,Q,4,1,0,17,10,Condominium,3075.0,739.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2016.0,5.0
156181,1,0,Ht Pump,Y,2,0,2005.0,0,2005,286000.0,Q,4,1,0,17,7,Condominium,3075.0,450.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2014.0,9.0
156183,2,0,Ht Pump,Y,5,2,2005.0,0,2005,811000.0,Q,1,1,1,17,164,Condominium,1615.0,1295.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2010.0,8.0
156184,2,0,Ht Pump,Y,5,2,2005.0,0,2005,810000.0,Q,4,1,1,17,139,Condominium,1615.0,1091.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2015.0,12.0
156185,1,0,Ht Pump,Y,4,2,2005.0,0,2005,500000.0,U,5,1,0,17,146,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2018.0,1.0
156187,2,1,Warm Cool,Y,5,3,1965.0,0,1965,630000.0,Q,4,1,0,16,2012,Condominium,2273.0,1440.0,20024.0,38.87566483,-77.01864889,Southwest Waterfront,Ward 6,502,SW,2014.0,9.0
156189,3,1,Forced Air,Y,7,4,1965.0,0,1965,995000.0,Q,2,1,0,16,3030,Condominium,2273.0,2820.0,20024.0,38.87566483,-77.01864889,Southwest Waterfront,Ward 6,502,SW,2017.0,3.0
156190,3,1,Warm Cool,Y,8,4,1965.0,0,1965,699000.0,Q,2,1,0,16,3030,Condominium,2273.0,2820.0,20024.0,38.87566483,-77.01864889,Southwest Waterfront,Ward 6,502,SW,2016.0,11.0
156191,3,1,Warm Cool,Y,8,3,1965.0,0,1965,675000.0,Q,1,1,0,16,3030,Condominium,2273.0,2820.0,20024.0,38.87566483,-77.01864889,Southwest Waterfront,Ward 6,502,SW,2013.0,11.0
156193,2,1,Warm Cool,Y,6,2,1965.0,0,1965,775000.0,Q,9,1,0,16,2226,Condominium,2273.0,2163.0,20024.0,38.87566483,-77.01864889,Southwest Waterfront,Ward 6,502,SW,2015.0,6.0
156200,3,0,Warm Cool,Y,5,4,1965.0,0,1965,690000.0,Q,3,1,0,16,2104,Condominium,2273.0,2160.0,20024.0,38.87566483,-77.01864889,Southwest Waterfront,Ward 6,502,SW,2015.0,3.0
156217,1,1,Forced Air,Y,4,1,2016.0,0,2016,679900.0,Q,2,1,0,17,340,Condominium,5388.0,791.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,2.0
156218,1,0,Forced Air,Y,3,1,2016.0,0,2016,484900.0,Q,2,1,0,17,241,Condominium,5388.0,547.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,10.0
156219,1,1,Forced Air,Y,4,1,2016.0,0,2016,684900.0,Q,2,1,0,17,342,Condominium,5388.0,792.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,10.0
156220,1,0,Forced Air,Y,3,1,2016.0,0,2016,389900.0,Q,2,1,0,17,208,Condominium,5388.0,463.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,8.0
156221,2,0,Forced Air,Y,4,2,2016.0,0,2016,1074900.0,Q,2,1,0,17,552,Condominium,5388.0,1202.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,5.0
156222,1,0,Forced Air,Y,3,1,2016.0,0,2016,479900.0,Q,2,1,0,17,230,Condominium,5388.0,515.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,11.0
156224,1,0,Forced Air,Y,3,1,2016.0,0,2016,419900.0,Q,2,1,0,17,219,Condominium,5388.0,494.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,10.0
156225,2,0,Forced Air,Y,4,2,2016.0,0,2016,1169900.0,Q,2,1,0,17,603,Condominium,5388.0,1267.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,7.0
156226,1,0,Forced Air,Y,3,1,2016.0,0,2016,469900.0,Q,2,1,0,17,226,Condominium,5388.0,500.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,12.0
156227,1,0,Forced Air,Y,3,1,2016.0,0,2016,424900.0,Q,2,1,0,17,221,Condominium,5388.0,464.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,4.0
156228,2,0,Forced Air,Y,4,2,2016.0,0,2016,1190000.0,Q,2,1,0,17,684,Condominium,5388.0,1350.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,10.0
156230,2,0,Forced Air,Y,4,2,2016.0,0,2016,1249900.0,Q,2,1,0,17,601,Condominium,5388.0,1230.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,10.0
156231,2,0,Forced Air,Y,4,2,2016.0,0,2016,979900.0,Q,2,1,0,17,454,Condominium,5388.0,1037.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,9.0
156233,3,0,Forced Air,Y,4,3,2016.0,0,2016,1229900.0,Q,2,1,0,17,782,Condominium,5388.0,1724.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2018.0,3.0
156234,2,0,Forced Air,Y,4,2,2016.0,0,2016,829900.0,Q,2,1,0,17,450,Condominium,5388.0,928.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,7.0
156235,1,0,Forced Air,Y,3,1,2016.0,0,2016,414900.0,Q,2,1,0,17,220,Condominium,5388.0,480.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,6.0
156236,1,0,Forced Air,Y,3,1,2016.0,0,2016,389900.0,Q,2,1,0,17,208,Condominium,5388.0,457.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,7.0
156237,2,0,Forced Air,Y,4,2,2016.0,0,2016,1100000.0,Q,2,1,0,17,617,Condominium,5388.0,1363.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2018.0,1.0
156238,1,0,Forced Air,Y,3,1,2016.0,0,2016,479900.0,Q,2,1,0,17,230,Condominium,5388.0,512.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,11.0
156239,2,0,Forced Air,Y,4,2,2016.0,0,2016,1029900.0,Q,2,1,0,17,517,Condominium,5388.0,1144.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,6.0
156240,1,0,Forced Air,Y,3,1,2016.0,0,2016,419900.0,Q,2,1,0,17,219,Condominium,5388.0,492.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,5.0
156241,2,0,Forced Air,Y,4,2,2016.0,0,2016,1099900.0,Q,2,1,0,17,620,Condominium,5388.0,1350.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,11.0
156242,1,0,Forced Air,Y,3,1,2016.0,0,2016,469900.0,Q,2,1,0,17,226,Condominium,5388.0,497.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2016.0,10.0
156243,1,0,Forced Air,Y,3,1,2016.0,0,2016,414900.0,Q,2,1,0,17,221,Condominium,5388.0,459.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2017.0,9.0
156244,2,0,Forced Air,Y,4,2,2016.0,0,2016,1100000.0,Q,2,1,0,17,679,Condominium,5388.0,1326.0,20024.0,38.87927087,-77.02462256,Southwest Waterfront,Ward 6,473,SW,2018.0,4.0
156245,1,0,Forced Air,Y,4,1,2007.0,0,2007,510000.0,U,5,1,0,17,127,Condominium,2875.0,787.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2018.0,3.0
156249,2,0,Forced Air,Y,4,2,2007.0,0,2007,649000.0,U,5,1,0,17,167,Condominium,2875.0,1039.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2016.0,4.0
156250,2,0,Forced Air,Y,4,2,2007.0,0,2007,532500.0,U,1,1,0,17,168,Condominium,2875.0,1046.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,8.0
156252,1,0,Forced Air,Y,3,1,2007.0,0,2007,429900.0,U,3,1,0,17,122,Condominium,2875.0,754.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2014.0,4.0
156257,2,0,Forced Air,Y,5,2,2007.0,0,2007,660000.0,U,3,1,0,17,164,Condominium,2875.0,1010.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2017.0,9.0
156260,1,0,Forced Air,Y,3,1,2007.0,0,2007,139517.0,U,1,1,0,17,66,Condominium,2875.0,628.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2010.0,8.0
156261,2,0,Forced Air,Y,4,2,2007.0,0,2007,532500.0,U,4,1,0,17,137,Condominium,2875.0,825.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2015.0,5.0
156262,1,0,Forced Air,Y,3,1,2007.0,0,2007,371000.0,U,1,1,0,17,106,Condominium,2875.0,655.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,4.0
156263,2,0,Forced Air,Y,4,2,2007.0,0,2007,569900.0,U,1,1,0,17,167,Condominium,2875.0,1039.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2014.0,4.0
156266,1,0,Forced Air,Y,3,1,2007.0,0,2007,411000.0,Q,1,1,0,17,122,Condominium,2875.0,754.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2013.0,11.0
156267,1,0,Forced Air,Y,4,1,2007.0,0,2007,451007.0,U,3,1,0,17,139,Condominium,2875.0,868.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2014.0,6.0
156268,1,0,Forced Air,Y,4,1,2007.0,0,2007,490000.0,U,4,1,0,17,139,Condominium,2875.0,868.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2016.0,7.0
156270,2,0,Forced Air,Y,4,2,2007.0,0,2007,575000.0,U,3,1,0,17,163,Condominium,2875.0,995.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2013.0,10.0
156272,1,0,Forced Air,Y,4,1,2007.0,0,2007,485000.0,U,3,1,0,17,127,Condominium,2875.0,789.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2016.0,8.0
156278,2,0,Forced Air,Y,4,2,2007.0,0,2007,533500.0,Q,1,1,0,17,158,Condominium,2875.0,972.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2013.0,2.0
156281,1,0,Forced Air,Y,4,1,2007.0,0,2007,499000.0,U,1,1,0,17,139,Condominium,2875.0,868.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2013.0,10.0
156283,1,0,Forced Air,Y,4,1,2007.0,0,2007,580000.0,U,3,1,0,17,139,Condominium,2875.0,868.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2017.0,6.0
156285,2,0,Forced Air,Y,5,2,2007.0,0,2007,595000.0,U,1,1,0,17,164,Condominium,2875.0,1010.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,8.0
156288,1,0,Forced Air,Y,3,1,2007.0,0,2007,388000.0,U,1,1,0,17,1027,Condominium,2875.0,628.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2013.0,5.0
156289,1,0,Forced Air,Y,4,2,2008.0,0,2008,461000.0,Q,1,1,0,17,11,Condominium,2898.0,871.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2010.0,5.0
156290,2,0,Ht Pump,Y,5,2,2005.0,0,2005,705000.0,Q,4,1,1,17,164,Condominium,1615.0,1280.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2015.0,10.0
156291,2,0,Ht Pump,Y,4,2,2005.0,0,2005,610000.0,Q,1,1,1,17,139,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2013.0,4.0
156292,1,0,Ht Pump,Y,4,1,2005.0,0,2005,463500.0,Q,1,1,1,17,146,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2012.0,1.0
156293,1,0,Ht Pump,Y,4,1,2005.0,0,2005,376800.0,Q,1,1,0,17,113,Condominium,1615.0,846.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2010.0,4.0
156294,2,0,Ht Pump,Y,5,3,2005.0,0,2005,850500.0,Q,4,1,1,17,164,Condominium,1615.0,1280.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2018.0,6.0
156295,2,0,Ht Pump,Y,4,2,2005.0,0,2005,749000.0,Q,3,1,1,17,139,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2015.0,12.0
156296,1,0,Ht Pump,Y,4,1,2005.0,0,2005,550000.0,Q,1,1,1,17,146,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2013.0,3.0
156297,1,0,Ht Pump,Y,4,1,2005.0,0,2005,462000.0,Q,4,1,0,17,113,Condominium,1615.0,846.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2015.0,6.0
156300,1,0,Ht Pump,Y,4,1,2005.0,0,2005,508500.0,Q,1,1,1,17,146,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2013.0,4.0
156301,1,0,Ht Pump,Y,4,1,2005.0,0,2005,487000.0,Q,6,1,0,17,113,Condominium,1615.0,846.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2017.0,4.0
156302,2,0,Ht Pump,Y,5,2,2005.0,0,2005,775000.0,Q,3,1,1,17,164,Condominium,1615.0,1280.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2017.0,3.0
156305,1,0,Ht Pump,Y,4,1,2005.0,0,2005,440000.0,Q,1,1,1,17,113,Condominium,1615.0,846.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2013.0,3.0
156309,1,0,Ht Pump,Y,4,1,2005.0,0,2005,459000.0,Q,5,1,0,17,113,Condominium,1615.0,846.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2014.0,5.0
156310,2,0,Ht Pump,Y,5,2,2005.0,0,2005,680000.0,Q,1,1,1,17,164,Condominium,1615.0,1295.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2013.0,4.0
156312,1,0,Ht Pump,Y,4,1,2005.0,0,2005,552500.0,Q,4,1,1,17,146,Condominium,1615.0,1075.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2016.0,6.0
156313,1,0,Ht Pump,Y,4,1,2005.0,0,2005,465000.0,Q,3,1,0,17,113,Condominium,1615.0,846.0,20001.0,38.89868335,-77.0195792,Central-tri 3,Ward 2,486,NW,2014.0,5.0
156314,2,0,Forced Air,Y,4,2,1894.0,0,1919,499000.0,Q,1,1,0,16,477,Condominium,4241.0,895.0,20001.0,38.90540951,-77.01831239,Old City 2,Ward 6,514,NW,2015.0,2.0
156315,2,0,Forced Air,Y,4,2,1894.0,0,1919,645000.0,U,1,1,0,16,432,Condominium,4241.0,870.0,20001.0,38.90540951,-77.01831239,Old City 2,Ward 6,514,NW,2015.0,1.0
156316,2,0,Forced Air,Y,4,2,1894.0,0,1919,634000.0,U,1,1,0,16,423,Condominium,4241.0,852.0,20001.0,38.90540951,-77.01831239,Old City 2,Ward 6,514,NW,2015.0,1.0
156317,2,0,Forced Air,Y,4,2,1894.0,0,1919,640000.0,Q,1,1,0,16,432,Condominium,4241.0,866.0,20001.0,38.90540951,-77.01831239,Old City 2,Ward 6,514,NW,2015.0,2.0
156319,1,0,Forced Air,Y,4,1,2007.0,0,2007,373000.0,U,1,1,0,17,140,Condominium,2875.0,860.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2011.0,10.0
156321,1,1,Forced Air,Y,3,1,2007.0,0,2007,365000.0,U,1,1,0,17,115,Condominium,2875.0,667.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,9.0
156322,1,0,Forced Air,Y,3,1,2007.0,0,2007,189000.0,Q,1,1,0,17,106,Condominium,2875.0,626.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,12.0
156327,1,0,Forced Air,Y,3,1,2007.0,0,2007,467000.0,U,4,1,0,17,102,Condominium,2875.0,627.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2016.0,9.0
156328,2,0,Forced Air,Y,4,2,2007.0,0,2007,268000.0,U,3,1,0,17,103,Condominium,2875.0,826.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2017.0,10.0
156329,1,0,Forced Air,Y,3,1,2007.0,0,2007,446000.0,U,4,1,0,17,106,Condominium,2875.0,653.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2017.0,9.0
156330,2,0,Forced Air,Y,4,2,2007.0,0,2007,20000.0,U,1,1,0,17,167,Condominium,2875.0,1039.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,6.0
156332,1,0,Forced Air,Y,3,1,2007.0,0,2007,227889.0,U,1,1,0,17,92,Condominium,2875.0,771.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2010.0,1.0
156335,1,0,Forced Air,Y,4,1,2007.0,0,2007,435000.0,U,3,1,0,17,139,Condominium,2875.0,871.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2014.0,10.0
156339,1,0,Forced Air,Y,4,1,2007.0,0,2007,385000.0,U,1,1,0,17,127,Condominium,2875.0,787.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2010.0,5.0
156346,1,0,Forced Air,Y,3,1,2007.0,0,2007,167207.0,U,4,1,0,17,80,Condominium,2875.0,754.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2016.0,2.0
156347,1,0,Forced Air,Y,4,1,2007.0,0,2007,414200.0,U,1,1,0,17,139,Condominium,2875.0,868.0,20001.0,38.90314058,-77.01777614,Old City 2,Ward 6,515,NW,2012.0,6.0
156349,1,0,Warm Cool,Y,2,0,1965.0,0,1965,120000.0,Q,1,1,0,17,268,Condominium,2275.0,456.0,20024.0,38.87295308,-77.018229725,Southwest Waterfront,Ward 6,504,SW,2011.0,10.0
156350,1,0,Warm Cool,Y,2,0,1965.0,0,1965,220000.0,U,3,1,0,17,268,Condominium,2275.0,456.0,20024.0,38.87295308,-77.018229725,Southwest Waterfront,Ward 6,504,SW,2017.0,9.0
156357,1,0,Warm Cool,Y,2,0,1965.0,0,1965,199990.0,Q,1,1,0,17,268,Condominium,2275.0,456.0,20024.0,38.87295308,-77.018229725,Southwest Waterfront,Ward 6,504,SW,2013.0,10.0
156364,2,0,Ht Pump,Y,4,2,2005.0,0,2005,500000.0,U,4,1,0,17,26,Condominium,3075.0,1027.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2016.0,7.0
156366,2,0,Ht Pump,Y,5,2,2005.0,0,2005,645000.0,U,7,1,0,17,26,Condominium,3075.0,1294.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2017.0,7.0
156372,2,1,Ht Pump,Y,4,2,2005.0,0,2005,724555.0,Q,3,1,0,17,26,Condominium,3075.0,1448.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2016.0,6.0
156373,2,1,Ht Pump,Y,4,2,2005.0,0,2005,850000.0,Q,3,1,0,17,26,Condominium,3075.0,1429.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2015.0,6.0
156375,2,0,Ht Pump,Y,4,2,2005.0,0,2005,637600.0,Q,1,1,0,17,26,Condominium,3075.0,1012.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2013.0,10.0
156376,2,0,Ht Pump,Y,5,2,2005.0,0,2005,620000.0,Q,3,1,0,17,26,Condominium,3075.0,1107.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2014.0,11.0
156379,2,0,Ht Pump,Y,4,2,2005.0,0,2005,735000.0,Q,5,1,0,17,26,Condominium,3075.0,1316.0,20001.0,38.89901325,-77.02148864,Central-tri 3,Ward 2,455,NW,2018.0,2.0
156380,1,1,Ht Pump,Y,3,1,2003.0,1,2003,560000.0,Q,1,1,0,17,281,Condominium,3055.0,1045.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2014.0,1.0
156383,1,0,Ht Pump,Y,3,1,2003.0,1,2003,498000.0,Q,1,1,0,17,175,Condominium,3055.0,861.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2013.0,8.0
156384,1,0,Forced Air,Y,3,1,2003.0,1,2003,390000.0,U,4,1,0,17,112,Condominium,3055.0,668.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2017.0,11.0
156385,1,0,Ht Pump,Y,3,1,2003.0,1,2003,450000.0,Q,1,1,0,17,159,Condominium,3055.0,872.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2011.0,3.0
156386,2,1,Ht Pump,Y,5,2,2003.0,1,2003,875000.0,Q,1,1,0,17,449,Condominium,3055.0,1608.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2013.0,9.0
156387,2,1,Ht Pump,Y,5,2,2003.0,1,2003,1270000.0,Q,4,1,0,17,552,Condominium,3055.0,2035.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2014.0,6.0
156389,1,0,Ht Pump,Y,3,1,2003.0,1,2003,510000.0,Q,4,1,0,17,175,Condominium,3055.0,861.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2015.0,6.0
156391,1,0,Forced Air,Y,3,1,2003.0,1,2003,499000.0,U,4,1,0,17,159,Condominium,3055.0,872.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2017.0,11.0
156393,1,0,Ht Pump,Y,3,1,2003.0,1,2003,300000.0,U,1,1,0,17,112,Condominium,3055.0,643.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2010.0,9.0
156394,1,0,Ht Pump,Y,3,1,2003.0,1,2003,465000.0,Q,3,1,0,17,159,Condominium,3055.0,872.0,20004.0,38.89636419,-77.02117614,Central-tri 3,Ward 2,456,NW,2015.0,5.0
156397,2,0,Warm Cool,Y,4,2,1965.0,0,1965,674000.0,U,2,1,0,17,805,Condominium,2275.0,1249.0,20024.0,38.87295308,-77.018229725,Southwest Waterfront,Ward 6,504,SW,2018.0,3.0
156399,2,0,Warm Cool,Y,4,2,1965.0,0,1965,465000.0,U,1,1,0,17,805,Condominium,2275.0,1249.0,20024.0,38.87295308,-77.018229725,Southwest Waterfront,Ward 6,504,SW,2010.0,6.0
156404,2,0,Warm Cool,Y,4,2,1965.0,0,1965,375000.0,U,1,1,0,17,805,Condominium,2275.0,1246.0,20024.0,38.87295308,-77.018229725,Southwest Waterfront,Ward 6,504,SW,2013.0,6.0
